127.0.0.1 - - [03/May/2017:11:20:46 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/ HTTP/1.1" 200 16478
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/css/font-awesome.min.css HTTP/1.1" 200 26711
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/css/flexslider.css HTTP/1.1" 200 6838
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/css/bootstrap-datetimepicker.min.css HTTP/1.1" 200 1993
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/css/bootstrap.min.css HTTP/1.1" 200 122540
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/css/templatemo-style.css HTTP/1.1" 200 21663
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/js/moment.js HTTP/1.1" 200 104409
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/js/jquery-1.11.2.min.js HTTP/1.1" 200 95931
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/js/bootstrap.min.js HTTP/1.1" 200 36868
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/js/bootstrap-datetimepicker.min.js HTTP/1.1" 200 36824
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/js/templatemo-script.js HTTP/1.1" 200 415
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/js/jquery.flexslider-min.js HTTP/1.1" 200 22034
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/img/banner-1.jpg HTTP/1.1" 200 86828
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/img/banner-2.jpg HTTP/1.1" 200 131616
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/img/banner-3.jpg HTTP/1.1" 200 110777
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/img/h3.jpg HTTP/1.1" 200 76111
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:46 +0530] "GET /hotel/img/h2.jpg HTTP/1.1" 200 164751
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:47 +0530] "GET /hotel/fonts/fontawesome-webfont.eot? HTTP/1.1" 200 68875
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:47 +0530] "GET /hotel/css/fonts/flexslider-icon.eot? HTTP/1.1" 200 2082
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:56 +0530] "GET /hotel/ HTTP/1.1" 200 16478
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:56 +0530] "GET /hotel/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:56 +0530] "GET /hotel/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:56 +0530] "GET /hotel/js/jquery-1.11.2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:56 +0530] "GET /hotel/css/bootstrap-datetimepicker.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:56 +0530] "GET /hotel/css/flexslider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:56 +0530] "GET /hotel/css/templatemo-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:56 +0530] "GET /hotel/js/moment.js HTTP/1.1" 200 104409
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:57 +0530] "GET /hotel/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:57 +0530] "GET /hotel/js/bootstrap-datetimepicker.min.js HTTP/1.1" 200 36824
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:57 +0530] "GET /hotel/js/jquery.flexslider-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:57 +0530] "GET /hotel/js/templatemo-script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:57 +0530] "GET /hotel/img/banner-1.jpg HTTP/1.1" 200 86828
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:57 +0530] "GET /hotel/img/h3.jpg HTTP/1.1" 200 76111
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:57 +0530] "GET /hotel/img/banner-3.jpg HTTP/1.1" 200 110777
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:57 +0530] "GET /hotel/fonts/fontawesome-webfont.woff2?v=4.4.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/May/2017:11:20:57 +0530] "GET /hotel/img/banner-2.jpg HTTP/1.1" 200 131616
